id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
4116102,0.75,5.95,5.1,1.7,3.0,7.2,2.0999999999999996,1.6,6.0,0.0
80257632,1.2,5.6000000000000005,1.4,0.75,1.6,1.5,1.5,0.6,1.4,0.6
2241308,1.7,2.8,1.5,4.5,4.5,1.4,1.5,1.4,0.65,0.0
204336669,5.6,7.6499999999999995,7.6499999999999995,5.6000000000000005,5.6000000000000005,1.4,0.0,2.25,1.4,0.75
34952275,1.6,1.6,1.7,4.800000000000001,7.2,1.5,1.6,1.6,4.5,4.800000000000001
9223300,0.75,2.55,1.6,1.6,2.25,2.4000000000000004,1.5,1.4,5.95,4.800000000000001
149782763,0.55,0.0,0.0,0.0,1.5,4.5,0.75,1.5,0.75,0.75
99962781,0.0,0.0,5.95,0.75,0.75,2.55,0.0,4.199999999999999,1.5,1.4
57005765,0.75,3.0,2.25,0.75,2.25,3.4,1.5,1.5,3.0,1.4
99567690,1.5,5.25,1.5,0.0,0.0,4.5,1.5,0.0,5.6000000000000005,0.7
151085454,0.75,1.7,0.0,0.0,0.75,2.4000000000000004,0.0,0.0,0.75,1.4
134245347,2.0999999999999996,1.5,0.75,1.5,1.6,5.1,1.7,7.6499999999999995,1.4,2.55
16074172,0.85,1.5,5.6000000000000005,1.4,4.5,2.0999999999999996,0.7,2.0999999999999996,0.0,0.3
61210999,1.5,0.0,2.25,1.5,0.0,1.7,5.95,0.8,1.6,0.0
205113268,3.2,5.95,2.25,4.5,5.95,1.4,1.4,0.0,1.6,2.8
99526020,2.25,7.2,1.5,1.6,7.6499999999999995,1.3,1.5,1.5,6.0,1.4
152156851,0.65,3.0,0.0,0.0,1.2,0.8,1.5,0.0,0.0,0.0
17997657,0.0,1.6,0.8,1.6,0.75,0.75,0.0,2.25,0.75,0.85
55713838,2.25,1.5,1.5,0.75,0.0,2.25,0.8,5.95,0.7,1.5
97622225,1.5,2.4000000000000004,1.5,0.75,5.6000000000000005,2.25,1.7,2.0999999999999996,0.8,5.95
45138126,0.0,7.2,1.2,0.85,0.0,1.0,0.0,0.0,0.75,0.0
51897534,0.75,0.85,3.0,0.75,1.7,1.5,1.5,0.75,0.75,2.0999999999999996
74451241,0.0,5.6000000000000005,0.0,1.5,6.0,1.4,0.0,0.0,1.3,0.0
6629722,0.7,0.75,4.800000000000001,0.0,3.5,2.0999999999999996,7.6499999999999995,5.6000000000000005,1.4,0.0
126273707,0.75,0.8,0.0,1.4,0.0,0.0,0.0,0.75,0.0,0.75
99567684,0.65,1.6,0.0,0.75,1.6,5.1,0.0,0.0,4.5,0.85
102339234,1.6,0.0,5.6000000000000005,1.4,7.6499999999999995,0.75,1.6,0.0,0.0,0.8
35094579,1.4,2.4000000000000004,3.0,1.4,2.8,1.5,0.0,1.5,1.6,0.75
16843548,0.25,7.2,0.0,0.75,1.2,0.65,3.0,0.0,0.0,0.2
106839634,3.0,0.0,5.6000000000000005,4.5,2.25,0.75,0.0,1.5,0.0,0.0
134245346,5.95,5.95,5.6000000000000005,5.6000000000000005,2.25,1.5,1.4,1.5,2.25,5.1
5635960,1.5,5.95,7.6499999999999995,1.4,1.6,0.0,0.0,0.0,0.85,0.0
142836663,0.75,6.4,7.2,2.25,0.75,0.7,0.85,0.0,0.0,0.0
