id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
4116102,1,7,2,0,3,3,3,8,9,2
80257632,2,7,2,1,1,1,1,0,0,0
2241308,2,2,3,8,6,3,2,3,1,2
204336669,8,8,8,7,7,2,0,2,2,0
34952275,2,1,1,7,9,0,2,2,6,3
9223300,1,3,2,3,2,2,2,2,6,2
149782763,0,0,1,1,0,8,2,3,1,1
99962781,5,0,7,2,2,3,3,6,1,1
57005765,1,3,0,1,1,3,2,1,4,2
99567690,0,7,2,2,0,7,1,0,6,0
151085454,1,2,0,0,1,3,0,1,0,0
134245347,1,1,0,2,2,7,3,4,1,1
16074172,1,3,4,1,4,2,3,0,0,2
61210999,1,2,2,1,3,3,7,2,2,1
205113268,6,6,2,7,8,2,1,2,3,6
99526020,2,7,0,4,7,3,2,1,1,4
152156851,0,3,2,0,3,0,0,0,1,0
17997657,1,1,1,1,6,1,1,3,1,1
55713838,7,1,4,2,2,2,3,6,3,1
97622225,3,3,3,3,7,8,0,2,2,6
45138126,0,7,0,1,7,0,0,0,0,2
51897534,1,1,1,2,1,3,3,3,2,4
74451241,0,4,0,1,9,2,0,2,1,5
6629722,0,7,4,2,3,2,3,7,2,2
126273707,1,1,1,1,1,1,1,0,0,0
99567684,1,3,1,0,2,4,0,0,3,0
102339234,1,7,7,7,9,2,0,0,1,2
35094579,2,6,2,0,3,0,2,2,2,1
16843548,0,8,1,1,1,0,0,7,2,1
106839634,3,0,7,2,3,2,2,2,1,0
134245346,7,8,7,9,7,2,2,3,3,6
5635960,2,2,9,0,3,1,0,0,0,0
142836663,2,7,7,1,0,0,2,0,3,0
152156857,1,1,0,0,1,6,3,4,7,2
46337905,0,3,0,0,1,3,2,1,2,2
828136,9,10,9,1,9,1,0,0,1,1
80988232,1,4,0,1,3,3,0,3,3,3
76983686,1,2,0,1,3,2,0,0,0,0
148763951,2,8,0,1,0,1,0,0,3,1
2107983,2,0,0,0,1,6,2,2,7,2
57005772,2,1,0,0,5,1,1,2,1,1
98114160,1,9,2,2,6,2,0,1,1,1
49562778,3,2,1,1,2,4,2,3,2,2
19226344,0,0,2,2,0,0,2,0,6,1
152156863,3,6,2,2,7,5,4,8,4,2
1027136,1,2,0,1,0,0,1,0,0,0
59403627,1,4,2,2,3,1,1,2,7,1
113169861,1,2,1,1,2,2,0,2,2,3
56800868,3,8,6,1,1,5,2,6,8,2
34373547,1,2,2,2,0,2,2,2,1,0
210971961,2,4,2,3,6,2,2,2,4,2
93918535,1,6,3,3,8,1,0,1,0,0
49652179,2,1,3,2,0,3,3,2,1,2
102112552,1,7,2,1,2,3,7,7,1,3
17612683,1,5,0,1,1,1,1,3,2,1
124205317,2,6,9,1,1,0,1,2,1,1
5315847,3,8,7,0,9,2,2,2,3,2
99480601,3,7,6,2,8,3,3,2,3,2
200750991,0,1,7,1,0,0,4,6,0,3
181695848,1,9,0,2,8,2,1,0,2,0
7308736,1,7,2,2,1,7,3,7,7,2
17614637,2,2,2,2,1,2,0,3,6,2
86981001,2,9,0,1,8,6,2,2,8,0
203148074,1,0,8,0,0,3,2,0,0,0
17516504,2,4,2,3,7,2,1,3,7,7
51846914,1,2,0,1,2,3,8,2,0,1
212958532,0,2,0,3,0,2,0,2,2,0
1629358,2,4,3,4,7,1,2,6,1,1
134245357,3,2,2,1,0,1,2,0,0,1
1261561,5,5,0,2,8,1,2,0,1,2
41571963,1,2,2,0,3,3,1,0,1,0
51113095,1,1,1,6,2,1,0,1,0,2
76169642,1,10,2,0,6,3,2,1,7,1
194171766,0,1,0,0,0,7,1,0,1,0
18271679,0,2,2,1,2,2,2,1,2,1
58470789,2,7,7,2,2,2,2,1,0,1
4194332,0,2,0,0,1,2,0,0,2,0
18167326,2,6,2,1,3,2,3,3,3,2
