id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
4116102,1,7,6,2,4,9,3,2,8,0
80257632,2,7,2,1,2,2,2,1,2,1
2241308,2,4,2,6,6,2,2,2,1,0
204336669,8,9,9,7,7,2,0,3,2,1
34952275,2,2,2,6,9,2,2,2,6,6
9223300,1,3,2,2,3,3,2,2,7,6
149782763,1,0,0,0,2,6,1,2,1,1
99962781,0,0,7,1,1,3,0,6,2,2
57005765,1,4,3,1,3,4,2,2,4,2
99567690,2,7,2,0,0,6,2,0,7,1
151085454,1,2,0,0,1,3,0,0,1,2
134245347,3,2,1,2,2,6,2,9,2,3
16074172,1,2,7,2,6,3,1,3,0,1
61210999,2,0,3,2,0,2,7,1,2,0
205113268,4,7,3,6,7,2,2,0,2,4
99526020,3,9,2,2,9,2,2,2,8,2
152156851,1,4,0,0,2,1,2,0,0,0
17997657,0,2,1,2,1,1,0,3,1,1
55713838,3,2,2,1,0,3,1,7,1,2
97622225,2,3,2,1,7,3,2,3,1,7
45138126,0,8,2,1,0,2,0,0,1,0
51897534,1,1,4,1,2,2,2,1,1,3
74451241,0,7,0,2,8,2,0,0,2,0
6629722,1,1,6,0,5,3,9,7,2,0
126273707,1,1,0,2,0,0,0,1,0,1
99567684,1,2,0,1,2,6,0,0,6,1
102339234,2,0,7,2,9,1,2,0,0,1
35094579,2,3,4,2,4,2,0,2,2,1
16843548,1,9,0,1,2,1,4,0,0,1
106839634,4,0,7,6,3,1,0,2,0,0
134245346,7,7,7,7,3,2,2,2,3,6
5635960,2,7,9,2,2,0,0,0,1,0
142836663,1,8,9,3,1,1,1,0,0,0
152156857,2,0,0,1,0,3,1,7,3,1
46337905,0,3,2,1,0,3,3,1,8,2
828136,9,9,7,1,7,2,0,1,1,0
80988232,1,3,0,3,0,3,2,3,7,3
76983686,1,3,0,1,1,0,2,2,0,0
148763951,1,7,0,0,3,2,0,0,1,1
2107983,2,1,2,1,2,2,3,3,3,1
57005772,1,2,5,1,0,2,1,5,0,2
98114160,1,9,2,2,8,2,2,2,1,0
49562778,1,3,0,1,3,1,1,3,2,2
19226344,0,1,2,1,2,0,0,0,0,1
152156863,2,7,2,2,4,2,2,2,4,0
1027136,1,2,0,1,0,1,2,0,1,0
59403627,0,3,4,1,3,1,1,0,2,1
113169861,2,2,1,0,2,2,0,0,2,0
56800868,1,5,9,1,2,7,2,3,7,3
34373547,1,2,2,2,1,2,2,2,1,1
210971961,3,3,2,2,1,4,2,2,2,4
93918535,1,0,6,0,3,1,0,1,0,0
49652179,2,2,3,2,2,1,3,1,0,1
102112552,2,6,2,7,7,3,6,7,6,7
17612683,0,4,1,1,1,2,2,2,1,0
124205317,2,7,7,2,2,0,2,0,2,1
5315847,2,9,1,2,9,2,2,0,3,2
99480601,2,4,7,2,7,1,2,0,3,6
200750991,5,0,8,0,1,1,2,8,1,1
181695848,0,9,1,2,2,2,3,1,3,2
7308736,1,7,3,1,2,2,3,8,3,0
17614637,1,3,1,2,2,2,1,0,3,2
86981001,2,9,2,2,9,6,3,2,8,2
203148074,0,0,3,1,0,0,0,0,0,0
17516504,2,2,2,2,8,3,3,2,6,7
51846914,1,1,0,0,2,2,0,2,2,1
212958532,2,2,0,2,3,2,0,0,0,1
1629358,8,3,4,2,7,2,0,0,3,1
134245357,1,2,1,0,1,2,2,0,1,0
1261561,6,6,1,1,8,1,2,2,1,1
41571963,1,2,1,1,3,1,2,6,2,2
51113095,1,1,1,7,3,2,1,0,1,1
76169642,0,9,3,1,4,6,7,2,3,2
194171766,0,2,0,0,0,8,2,0,8,0
18271679,2,2,3,2,3,3,2,2,2,2
58470789,2,9,3,4,6,2,2,0,2,4
4194332,0,0,0,1,1,2,0,0,1,0
18167326,2,6,2,2,4,2,2,3,3,3
84351638,2,2,1,2,3,0,8,7,2,2
77891076,3,7,2,2,1,2,7,6,7,3
30401956,0,0,0,0,0,0,0,0,0,0
111304309,0,0,7,0,0,0,3,0,9,2
134245353,0,7,0,2,3,9,3,7,9,2
7946252,1,3,0,3,3,7,7,0,3,8
83511139,6,1,1,0,1,2,0,2,0,0
199050935,3,3,3,4,7,2,2,1,2,1
50820032,1,1,1,1,2,3,0,9,1,2
82020498,1,2,7,1,2,1,2,1,4,2
9474028,0,0,0,0,0,0,0,0,0,0
55179313,2,9,1,1,3,5,0,2,9,3
60392809,1,7,1,1,0,6,1,8,3,3
93296295,1,9,3,2,2,2,0,0,4,1
3352568,9,4,7,7,9,3,0,0,3,3
79219366,2,8,0,6,3,3,7,2,3,3
193273536,2,7,6,3,7,2,0,0,2,6
5434805,1,0,2,1,0,2,0,2,2,0
169366451,1,8,9,0,5,0,0,0,0,0
14884938,1,1,1,2,2,3,1,2,7,1
15738922,2,9,2,2,2,9,3,0,9,0
83380751,2,9,7,7,6,2,0,1,6,2
1284914,1,3,1,0,3,2,1,1,2,1
3998623,1,9,1,1,8,1,1,1,1,1
195760279,0,2,2,0,1,3,2,0,0,2
90166650,2,9,3,3,9,8,5,2,9,2
65079014,1,6,2,1,6,2,1,1,1,0
66117517,1,2,3,2,3,0,2,0,0,1
96457658,0,2,0,0,2,7,2,2,3,2
87029402,0,4,1,1,1,0,2,3,0,0
102675336,6,9,7,2,9,1,0,2,3,1
189822176,0,9,9,2,9,0,0,0,0,1
52080229,7,6,6,6,8,0,2,0,1,0
4687741,2,1,1,1,5,3,0,9,4,3
52422878,1,1,7,2,2,2,2,6,1,1
63078310,1,7,2,2,2,2,6,1,9,2
97205149,1,2,1,7,1,7,7,9,9,3
2045233,2,9,7,2,4,2,3,6,9,0
213759518,1,7,1,2,1,8,6,2,7,2
45744269,1,6,2,7,6,2,0,1,2,0
53614250,1,0,3,1,1,1,2,1,0,0
30401979,0,1,8,1,0,1,0,0,0,0
83916654,2,2,0,2,7,2,1,1,2,4
55915048,0,0,1,0,3,3,2,7,2,1
56232025,1,7,2,1,7,3,2,2,7,2
31260463,0,3,0,1,1,1,2,1,3,0
58026824,0,0,1,0,1,2,3,2,1,1
69375516,0,8,2,1,0,7,2,3,9,0
215870218,1,7,2,3,8,1,8,3,4,1
48578381,2,8,7,9,9,3,7,4,7,7
55422058,2,7,2,3,3,3,3,2,3,2
138830239,2,7,2,2,8,2,1,1,1,1
101157977,2,2,2,1,2,2,2,2,1,2
79785773,2,2,2,6,1,2,10,2,2,6
201816469,8,9,9,2,8,2,2,0,0,0
58026802,2,5,2,1,9,3,3,5,2,2
134307269,8,7,8,6,8,2,2,1,1,0
1394129,1,2,7,0,0,0,1,0,0,0
99604430,2,9,3,1,6,2,4,0,4,0
1181559,2,2,3,1,2,2,2,2,2,6
49367038,0,9,0,0,3,0,1,2,1,0
84791675,3,7,9,8,9,1,0,1,1,2
65819501,0,4,0,0,3,2,1,2,7,2
34134703,4,9,9,1,2,3,0,0,0,0
105881940,0,7,2,2,2,0,0,0,0,0
67801698,1,2,2,1,7,2,1,3,4,1
98079917,0,0,7,1,0,0,0,0,0,0
87839561,3,9,2,6,10,4,1,2,2,2
56491568,1,8,0,1,1,3,1,3,5,2
205932746,1,9,8,1,2,1,0,0,1,2
51113107,2,7,2,6,2,4,2,3,3,1
74738631,3,0,2,1,0,0,2,0,0,1
94043093,0,8,3,0,2,1,0,0,8,2
128725950,1,3,2,2,3,4,2,1,1,2
102523558,2,10,5,0,7,2,2,0,0,0
19919865,2,2,0,0,0,0,1,0,1,1
76273564,1,3,1,1,2,2,2,7,2,1
100565256,0,2,2,1,1,3,2,1,2,3
200394113,0,2,0,1,2,1,3,4,4,2
102421980,2,2,3,1,2,0,3,1,2,2
84344367,0,1,0,1,1,0,0,1,0,0
72497728,1,2,0,1,8,0,0,0,0,1
68002205,1,2,0,1,0,1,2,2,2,1
72898792,2,2,3,0,2,2,9,2,0,0
138460133,2,2,2,3,7,2,3,4,2,2
206545451,2,2,9,1,9,0,0,2,0,1
1489566,3,9,9,0,8,1,0,1,0,0
195696960,1,7,1,1,8,0,0,0,2,0
157676367,0,2,2,0,2,0,0,1,2,2
94043087,1,1,2,2,1,8,3,2,0,4
83448924,3,2,3,0,1,0,0,0,0,1
63645659,0,1,1,1,1,2,2,0,1,2
