id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
4116102,2,1,7,1,2,8,8,2,9,1
80257632,3,8,6,6,7,6,4,1,2,2
2241308,7,3,4,7,7,4,3,1,2,2
204336669,7,7,9,2,6,1,1,1,1,1
34952275,7,7,6,9,8,1,2,1,3,4
9223300,3,8,2,4,1,2,2,1,8,3
149782763,1,3,2,1,1,9,6,7,8,3
99962781,3,1,7,2,1,7,6,6,7,2
57005765,3,4,1,6,7,5,2,4,4,6
99567690,3,7,3,2,3,7,3,2,8,3
151085454,1,1,1,2,1,9,3,1,1,1
134245347,3,0,2,1,2,8,4,7,8,2
16074172,6,3,7,7,5,2,2,5,1,1
61210999,1,1,3,2,2,6,5,5,3,1
205113268,6,4,3,8,7,4,1,1,4,3
99526020,3,8,1,3,8,1,1,1,1,1
152156851,1,3,2,1,1,2,2,5,1,1
17997657,5,2,2,2,3,2,5,3,3,5
55713838,6,1,6,2,2,3,2,1,2,2
97622225,3,3,1,7,7,2,1,2,3,3
45138126,4,8,7,3,8,1,2,1,2,1
51897534,1,1,5,2,1,4,2,2,7,2
74451241,3,7,1,7,7,3,1,1,2,3
6629722,2,1,3,3,1,4,2,0,7,2
126273707,2,3,3,2,1,1,1,1,1,1
99567684,2,4,2,2,3,3,3,1,2,1
102339234,4,1,3,2,7,1,2,1,0,1
35094579,2,6,6,3,7,2,1,1,2,1
16843548,2,7,3,2,3,5,4,3,3,1
106839634,7,3,8,3,6,2,2,1,1,1
134245346,3,2,1,9,7,1,1,1,1,3
5635960,7,1,10,1,2,1,1,1,1,1
142836663,3,8,8,2,8,2,1,1,1,1
152156857,3,3,3,2,1,7,6,6,9,2
46337905,2,7,7,4,3,3,5,2,5,2
828136,9,8,9,1,7,7,1,0,2,1
80988232,6,4,2,6,4,6,4,2,3,3
76983686,2,1,2,1,2,2,2,1,1,5
148763951,2,9,3,2,8,1,2,1,1,1
2107983,3,3,3,4,2,5,6,2,6,1
57005772,1,1,1,3,1,2,3,2,1,1
98114160,2,9,1,3,8,2,2,1,3,2
49562778,1,4,2,3,2,3,4,4,2,3
19226344,1,1,1,4,1,1,2,2,1,1
152156863,2,4,3,2,2,3,3,2,2,2
1027136,2,7,2,1,2,1,5,1,1,1
59403627,2,4,3,3,4,3,5,2,1,1
113169861,3,4,7,4,3,7,4,3,3,3
56800868,3,4,3,5,3,6,3,1,8,2
34373547,1,1,1,3,1,1,7,1,1,1
210971961,2,3,3,6,6,4,2,2,3,3
93918535,3,1,7,3,1,1,2,1,1,1
49652179,2,3,3,2,2,2,6,1,2,2
102112552,3,3,3,4,6,7,2,5,6,6
17612683,1,1,2,3,2,3,3,2,5,2
124205317,7,6,8,6,7,6,3,1,4,1
5315847,4,8,6,1,8,2,3,1,1,1
99480601,2,3,8,2,3,2,2,5,1,2
200750991,1,1,9,1,1,1,7,3,1,1
181695848,3,8,7,2,8,2,1,1,2,2
7308736,2,3,1,3,1,4,1,3,4,2
17614637,4,7,3,2,4,3,2,2,4,2
86981001,1,9,2,3,8,2,2,1,8,2
203148074,1,1,8,1,2,1,0,0,1,1
