id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
4116102,0.65,5.6000000000000005,1.7,0.0,2.25,2.0999999999999996,2.0999999999999996,6.0,7.6499999999999995,1.4
80257632,1.3,5.6000000000000005,1.5,0.65,0.75,0.75,0.85,0.0,0.0,0.0
2241308,1.5,1.5,2.25,6.0,4.199999999999999,1.9500000000000002,1.7,2.0999999999999996,0.6,1.5
204336669,6.8,6.0,7.2,5.6000000000000005,5.6000000000000005,1.5,0.0,1.4,1.4,0.0
34952275,1.6,0.75,0.85,5.95,7.2,0.0,1.7,1.6,5.1,2.4000000000000004
9223300,0.75,2.55,1.5,2.4000000000000004,1.6,1.5,1.7,1.4,4.800000000000001,1.7
149782763,0.0,0.0,0.75,0.5,0.0,6.0,1.5,2.4000000000000004,0.7,0.65
99962781,3.5,0.0,5.6000000000000005,1.5,1.5,2.25,2.25,4.800000000000001,0.7,0.75
57005765,0.75,2.25,0.0,0.8,0.75,2.4000000000000004,1.5,0.7,2.8,1.4
99567690,0.0,5.25,1.5,1.4,0.0,5.6000000000000005,0.75,0.0,4.199999999999999,0.0
151085454,0.7,1.4,0.0,0.0,0.6,2.0999999999999996,0.0,0.75,0.0,0.0
134245347,0.7,0.75,0.0,1.7,1.4,5.95,2.4000000000000004,3.0,0.7,0.85
16074172,0.85,2.4000000000000004,3.0,0.8,3.0,1.5,2.25,0.0,0.0,1.0
61210999,0.75,1.7,1.5,0.85,2.25,2.25,5.6000000000000005,1.6,1.5,0.75
205113268,4.5,4.800000000000001,1.4,5.6000000000000005,7.2,1.4,0.8,1.5,2.25,4.5
99526020,1.4,5.6000000000000005,0.0,2.8,5.6000000000000005,2.4000000000000004,1.4,0.7,0.75,2.6
152156851,0.0,2.4000000000000004,1.5,0.0,2.25,0.0,0.0,0.0,0.7,0.0
17997657,0.65,0.75,0.8,0.8,4.5,0.75,0.75,2.25,0.75,0.5
55713838,5.6000000000000005,0.8,3.4,1.5,1.5,1.4,2.4000000000000004,4.5,2.25,0.75
97622225,2.25,2.25,2.25,2.25,5.6000000000000005,6.0,0.0,1.7,1.5,4.5
45138126,0.0,5.95,0.0,0.6,5.95,0.0,0.0,0.0,0.0,1.2
51897534,0.65,0.8,0.75,1.7,0.75,2.25,2.25,2.25,1.5,3.0
74451241,0.0,3.0,0.0,0.75,7.6499999999999995,1.4,0.0,1.3,0.7,2.5
6629722,0.0,5.6000000000000005,3.0,1.6,2.0999999999999996,1.6,2.4000000000000004,5.6000000000000005,1.4,1.2
126273707,0.6,0.75,0.75,0.6,0.75,0.6,0.75,0.0,0.0,0.0
99567684,0.5,2.25,0.65,0.0,1.4,3.2,0.0,0.0,2.25,0.0
102339234,0.75,5.6000000000000005,5.6000000000000005,5.6000000000000005,7.2,1.5,0.0,0.0,0.75,1.5
35094579,1.7,4.800000000000001,1.5,0.0,2.4000000000000004,0.0,1.5,1.6,1.4,0.75
16843548,0.0,7.2,0.75,0.75,0.85,0.0,0.0,5.6000000000000005,1.3,0.5
106839634,2.25,0.0,5.6000000000000005,1.5,2.25,1.5,1.4,1.5,0.8,0.0
134245346,5.6000000000000005,6.4,5.6000000000000005,7.6499999999999995,5.6000000000000005,1.7,1.5,2.25,2.4000000000000004,4.5
5635960,1.7,1.4,7.6499999999999995,0.0,2.25,0.75,0.0,0.0,0.0,0.0
142836663,1.4,5.6000000000000005,5.6000000000000005,0.75,0.0,0.0,1.7,0.0,2.25,0.0
152156857,0.75,0.65,0.0,0.0,0.75,4.800000000000001,2.25,3.0,5.6000000000000005,1.5
46337905,0.0,2.25,0.0,0.0,0.75,1.9500000000000002,1.5,0.7,1.5,1.4
828136,7.6499999999999995,9.0,7.6499999999999995,0.7,7.6499999999999995,0.7,0.0,0.0,0.3,0.25
80988232,0.8,3.2,0.0,0.8,2.25,2.55,0.0,2.0999999999999996,2.4000000000000004,2.4000000000000004
76983686,0.75,1.4,0.0,0.65,2.4000000000000004,1.7,0.0,0.0,0.0,0.0
148763951,1.5,6.4,0.0,0.75,0.0,0.75,0.0,0.0,2.0999999999999996,0.75
2107983,1.5,0.0,0.0,0.0,0.75,4.5,1.5,1.4,5.6000000000000005,1.6
57005772,1.0,0.8,0.0,0.0,2.5,0.75,0.85,1.5,0.85,0.75
98114160,0.85,7.2,1.5,1.5,4.5,1.5,0.0,0.8,0.75,0.85
49562778,1.5,1.6,0.75,0.65,1.5,3.0,1.5,2.4000000000000004,1.5,1.2
19226344,0.0,0.0,1.4,1.5,0.0,0.0,1.7,0.0,4.5,0.65
152156863,2.25,5.1,1.6,1.5,5.6000000000000005,3.75,3.4,5.6,2.8,1.6
1027136,0.75,1.5,0.0,0.65,0.0,0.0,0.7,0.0,0.0,0.0
59403627,0.8,3.2,1.5,1.5,2.25,0.75,0.85,1.4,5.95,0.75
113169861,0.65,1.4,0.75,0.7,1.3,1.5,0.0,1.7,1.6,1.9500000000000002
56800868,2.25,6.4,4.5,0.8,0.75,4.0,1.6,4.800000000000001,6.4,1.4
34373547,0.75,1.6,1.5,1.4,0.0,1.4,1.6,1.5,0.75,0.0
210971961,1.3,3.0,1.5,2.4000000000000004,4.5,1.4,1.5,1.5,3.0,1.5
93918535,0.6,4.199999999999999,2.0999999999999996,2.25,6.0,0.6,0.0,0.3,0.0,0.0
49652179,1.5,0.75,2.0999999999999996,1.4,0.0,2.25,2.25,1.5,0.75,1.2
102112552,0.85,5.6000000000000005,1.3,0.75,1.4,2.25,5.95,5.6000000000000005,0.75,1.7999999999999998
17612683,0.65,3.5,0.0,0.6,0.75,0.7,0.75,2.25,1.5,0.65
124205317,1.5,4.5,7.6499999999999995,0.85,0.7,0.0,0.85,1.7,0.7,0.8
5315847,2.0999999999999996,6.4,5.6000000000000005,0.0,7.6499999999999995,1.5,1.5,1.5,2.0999999999999996,1.5
99480601,2.4000000000000004,5.95,4.199999999999999,1.5,7.2,2.0999999999999996,2.55,1.5,2.25,1.5
200750991,0.0,0.75,5.95,0.75,0.0,0.0,3.0,5.1,0.0,2.25
181695848,0.75,7.6499999999999995,0.0,1.7,7.2,1.5,0.85,0.0,1.4,0.0
7308736,0.75,5.95,1.5,1.5,0.75,5.6000000000000005,2.55,5.6000000000000005,5.6000000000000005,1.5
17614637,1.5,1.5,1.5,1.5,0.75,1.5,0.0,2.25,4.199999999999999,1.4
86981001,1.5,7.6499999999999995,0.0,0.8,5.6,4.5,1.5,1.4,6.4,0.0
203148074,0.7,0.0,6.0,0.0,0.0,2.0999999999999996,1.7,0.0,0.0,0.0
17516504,1.5,3.2,1.5,2.25,5.6000000000000005,1.5,0.8,2.25,5.6000000000000005,5.25
51846914,0.75,1.7,0.0,0.75,1.4,2.25,6.0,1.5,0.0,0.65
212958532,0.0,1.5,0.0,2.0999999999999996,0.0,1.7,0.0,1.5,1.5,0.0
1629358,1.4,3.0,2.4000000000000004,3.2,5.95,0.85,1.5,5.1,0.8,0.75
134245357,1.9500000000000002,1.5,1.4,0.8,0.0,0.75,1.5,0.0,0.0,0.75
1261561,3.5,3.5,0.0,1.5,7.2,0.75,1.6,0.0,0.85,1.4
41571963,0.5,1.6,1.0,0.0,2.0999999999999996,1.7999999999999998,0.85,0.0,0.75,0.0
51113095,0.75,0.7,0.7,4.199999999999999,1.5,0.6,0.0,0.75,0.0,1.5
