id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
4116102,5,7,5,2,2,8,2,3,9,6
80257632,1,7,2,6,3,3,5,0,2,2
2241308,8,4,6,8,8,3,1,2,2,2
204336669,8,7,8,7,7,4,2,2,2,0
34952275,3,2,0,9,10,3,0,2,8,3
9223300,6,8,2,3,2,6,2,3,8,5
149782763,5,2,0,2,2,10,5,4,6,2
99962781,2,1,1,3,2,4,8,7,6,3
57005765,2,7,0,3,4,7,3,5,8,5
99567690,2,7,2,3,2,7,5,3,7,1
151085454,1,3,0,2,4,8,3,0,5,5
134245347,2,0,2,3,2,9,7,9,8,3
16074172,6,3,8,6,7,0,2,2,0,0
61210999,0,1,6,3,3,9,2,5,6,3
205113268,7,6,2,9,6,3,2,5,3,2
99526020,2,10,0,2,9,2,3,2,4,1
152156851,1,4,1,2,2,1,2,2,3,5
17997657,0,7,2,2,4,5,6,10,5,2
55713838,4,2,6,2,2,6,3,7,5,0
97622225,2,3,0,4,8,6,3,5,3,6
45138126,2,9,3,6,9,5,0,0,2,0
51897534,0,0,3,3,2,6,3,3,7,5
74451241,3,6,2,6,7,3,2,2,3,5
6629722,5,0,6,2,9,7,6,2,8,6
126273707,3,9,9,9,8,2,0,2,0,0
99567684,3,6,2,4,5,6,6,5,7,2
102339234,8,7,5,5,9,0,0,2,0,0
35094579,2,9,6,6,9,2,1,0,2,1
16843548,5,8,0,2,2,3,5,0,1,0
106839634,8,4,9,9,9,4,1,1,2,2
134245346,2,2,0,10,9,3,3,2,2,4
5635960,0,0,10,2,2,0,1,0,0,0
142836663,4,8,8,6,8,2,0,0,2,0
152156857,2,1,0,3,2,3,5,4,8,0
46337905,0,7,3,2,3,2,2,0,4,1
828136,7,9,7,3,8,6,2,5,2,0
80988232,0,4,1,2,3,3,5,3,4,0
76983686,0,2,6,2,7,5,3,3,2,0
148763951,5,10,3,3,8,4,2,3,2,5
2107983,2,3,2,3,2,3,6,5,6,5
57005772,2,0,1,5,2,3,3,5,5,2
98114160,2,8,2,6,7,3,2,2,6,0
49562778,0,3,2,2,5,5,5,4,5,4
19226344,2,2,2,2,8,2,2,0,5,7
152156863,0,7,0,2,2,2,6,6,7,0
1027136,0,7,5,2,3,5,2,2,2,1
59403627,3,7,2,7,6,3,5,2,4,2
113169861,3,3,4,2,2,3,5,0,6,1
56800868,4,8,5,2,3,2,5,2,6,0
34373547,0,0,2,2,2,2,0,2,2,2
210971961,5,2,3,5,3,6,5,0,3,5
93918535,6,2,5,7,8,2,1,2,3,2
49652179,2,2,2,2,7,2,0,2,2,2
102112552,5,8,0,2,6,3,5,3,7,4
17612683,1,4,0,2,2,5,2,5,2,5
