id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,3.2,0.4,4.199999999999999,2.4,0.4,5.6,1.4,3.5,2.4,1.2
89,1.7999999999999998,1.4,4.199999999999999,1.4,0.6,1.7999999999999998,4.199999999999999,0.6,2.4,1.2
91,7.2,0.6,5.6000000000000005,5.6000000000000005,1.2,6.4,5.6000000000000005,0.6,4.5,3.5
279,2.8,0.4,5.6000000000000005,4.8999999999999995,1.7999999999999998,4.199999999999999,4.199999999999999,1.5,6.4,7.2
289,2.4,0.3,4.199999999999999,3.5,1.2,4.8999999999999995,5.25,1.2,6.4,4.8999999999999995
293,5.6000000000000005,0.6,6.0,2.4,0.8,7.2,1.7999999999999998,1.7999999999999998,4.199999999999999,1.7999999999999998
326,2.4,0.3,2.0999999999999996,2.0999999999999996,1.2,1.7999999999999998,3.5999999999999996,0.8,7.2,6.4
435,5.95,0.6,4.199999999999999,2.4,3.5,4.8999999999999995,1.2,0.6,3.0,2.8
454,6.4,1.2,5.6000000000000005,2.8,1.4,6.8,4.199999999999999,0.6,2.8,1.4
668,5.6000000000000005,0.3,4.800000000000001,3.5999999999999996,1.7999999999999998,6.8,4.199999999999999,4.199999999999999,6.8,4.8999999999999995
