id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,4.75,8.1,1.9,7.2,9.0,8.549999999999999,0.0,7.6,8.549999999999999,7.6
89,8.1,6.8,9.5,7.6,7.6,7.6,8.549999999999999,6.6499999999999995,8.1,8.549999999999999
91,8.549999999999999,1.9,7.6,7.6,0.0,8.549999999999999,1.9,0.0,8.549999999999999,2.55
279,8.549999999999999,0.95,0.95,8.549999999999999,9.5,8.549999999999999,8.549999999999999,9.5,8.549999999999999,8.549999999999999
289,8.549999999999999,7.6,8.549999999999999,7.6,8.1,7.6,8.549999999999999,0.95,7.6,8.549999999999999
293,8.549999999999999,0.0,8.1,10.0,9.5,8.549999999999999,8.549999999999999,6.6499999999999995,8.549999999999999,0.95
326,8.549999999999999,0.0,8.549999999999999,9.5,7.6,2.8499999999999996,8.549999999999999,2.8499999999999996,8.549999999999999,7.6
435,7.6499999999999995,0.85,6.6499999999999995,2.55,8.549999999999999,2.4000000000000004,7.6,2.8499999999999996,5.1,2.55
454,8.549999999999999,3.8,8.549999999999999,8.549999999999999,8.549999999999999,7.2,0.0,0.0,2.8499999999999996,9.5
668,7.6,0.0,7.6,7.6,3.8,5.1,7.2,8.549999999999999,8.549999999999999,8.1
