id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,0.9,0.0,0.0,2.4000000000000004,0.9,5.6000000000000005,2.25,0.0,0.0,7.2
89,0.0,0.0,7.2,1.7,0.9,5.6000000000000005,2.55,0.0,0.0,0.0
91,4.0,0.0,0.9,0.0,0.0,7.6,0.9,0.0,2.4000000000000004,2.4000000000000004
279,0.0,0.0,0.0,1.7,1.6,5.6000000000000005,2.4000000000000004,2.4000000000000004,4.0,7.2
289,0.9,0.0,0.0,1.8,1.8,4.800000000000001,7.2,0.0,5.6000000000000005,5.6000000000000005
293,1.8,1.8,5.6000000000000005,1.6,1.6,7.2,2.4000000000000004,0.0,1.5,0.9
326,0.9,0.0,0.9,2.4000000000000004,0.9,2.4000000000000004,0.0,0.0,3.2,5.6000000000000005
435,1.6,2.7,7.2,0.85,1.6,4.800000000000001,4.5,0.0,4.0,0.0
454,7.6499999999999995,1.8,1.7,0.0,1.8,3.2,0.0,0.0,1.6,0.9
668,2.4000000000000004,0.0,1.7,0.0,1.7,2.25,5.6000000000000005,3.2,5.6000000000000005,5.95
