id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,2.8,0.8,2.0999999999999996,1.7999999999999998,1.2,5.6,2.8,0.6,4.199999999999999,1.7999999999999998
89,1.7999999999999998,0.95,2.8,3.0,1.2,4.199999999999999,1.7999999999999998,1.2,2.4,1.2
91,7.6,0.8,4.199999999999999,7.2,1.7999999999999998,5.6000000000000005,2.0999999999999996,0.3,2.8,2.4
279,2.8,0.95,4.199999999999999,4.199999999999999,1.2,4.8999999999999995,3.0,0.8,4.8999999999999995,6.8
289,3.5999999999999996,0.95,4.199999999999999,2.8,2.8,4.8999999999999995,4.8999999999999995,1.2,6.4,4.8999999999999995
293,6.4,0.3,5.6,2.8,3.5999999999999996,6.4,5.6000000000000005,2.4,4.199999999999999,2.0999999999999996
326,5.6000000000000005,0.2,1.7999999999999998,2.8,1.7999999999999998,2.0999999999999996,1.2,0.8,6.4,5.6000000000000005
435,4.8999999999999995,0.0,5.6000000000000005,3.5999999999999996,3.5,3.5,1.7999999999999998,0.6,2.4,2.4
454,5.6,0.4,4.8999999999999995,3.2,1.7999999999999998,7.6499999999999995,1.7999999999999998,1.2,3.5,1.4
668,4.8999999999999995,0.6,4.199999999999999,3.5999999999999996,1.7999999999999998,4.8999999999999995,5.6000000000000005,4.199999999999999,6.4,4.8999999999999995
