id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,0.0,0.0,2.4000000000000004,0.9,0.9,5.6000000000000005,2.4000000000000004,0.0,2.4000000000000004,4.800000000000001
89,0.9,0.0,5.6000000000000005,1.8,0.0,5.6000000000000005,0.0,0.0,0.0,4.0
91,1.8,0.0,0.9,0.9,0.0,7.2,0.0,0.0,0.0,2.4000000000000004
279,1.8,0.95,5.6000000000000005,1.6,4.5,2.4000000000000004,7.2,2.7,1.6,8.1
289,2.0999999999999996,0.0,0.9,1.6,0.8,5.6000000000000005,5.6000000000000005,0.0,5.95,5.95
293,1.8,0.9,2.4000000000000004,1.8,2.4000000000000004,8.1,1.6,0.9,4.0,0.85
326,1.8,0.0,1.8,1.6,0.0,4.0,0.0,2.7,5.6000000000000005,2.25
435,4.199999999999999,0.8,3.2,0.0,1.8,2.4000000000000004,0.9,0.0,0.9,0.95
454,1.6,2.4000000000000004,0.0,1.6,1.8,7.2,0.0,0.0,2.4000000000000004,0.0
668,0.95,0.0,1.6,1.7,1.8,7.2,5.6000000000000005,5.6000000000000005,5.95,7.2
