id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,0.9,0.0,2.4000000000000004,2.25,0.0,7.2,4.5,0.0,2.4000000000000004,2.4000000000000004
89,0.0,0.0,1.6,1.8,0.9,2.0999999999999996,1.8,0.0,0.9,1.8
91,1.6,0.0,0.9,1.8,0.9,5.4,3.2,0.0,2.4000000000000004,1.6
279,0.0,0.0,1.6,2.4000000000000004,1.6,2.8,6.3,0.0,3.2,8.549999999999999
289,0.0,2.4000000000000004,1.7,1.7,0.0,5.6000000000000005,7.2,1.6,7.2,7.2
293,1.8,0.0,2.4000000000000004,1.8,1.8,8.1,7.6,1.6,4.5,3.2
326,0.0,0.0,0.0,1.6,2.4000000000000004,0.9,0.0,2.4000000000000004,2.0999999999999996,2.8
435,2.4000000000000004,1.8,3.2,1.6,2.4000000000000004,2.4000000000000004,0.0,0.0,0.0,2.4000000000000004
454,6.3,1.8,4.800000000000001,0.0,1.8,2.4000000000000004,5.6000000000000005,4.5,1.8,1.8
668,1.8,0.0,0.9,1.6,4.5,5.95,5.95,5.6000000000000005,7.2,5.6000000000000005
