id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,2,2,2,2,6,5,3,3,6
85546649,2,10,6,2,2,1,2,0,0,1
102975974,8,2,9,8,10,2,2,3,1,0
1284913,0,9,4,9,8,2,0,2,0,0
103989003,0,0,0,1,0,1,2,0,2,1
114170086,9,8,8,9,9,2,2,4,2,0
89653371,3,2,2,8,2,8,3,6,8,7
15263384,8,9,8,8,8,2,2,5,0,0
127131501,0,0,10,1,0,0,0,0,0,0
55179319,2,1,2,2,2,8,2,0,6,0
77884778,4,9,8,2,10,2,2,3,6,0
1941454,7,2,5,6,6,7,2,6,3,2
193351308,2,9,0,9,10,2,2,0,2,2
193962900,9,8,6,8,9,3,2,3,4,1
