id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.0,2.4000000000000004,5.0,2.7,4.0,4.5,0.0,0.0,1.6,5.6000000000000005
85546649,0.0,7.2,0.0,0.0,0.9,0.0,0.0,0.0,1.8,0.0
102975974,6.4,1.6,7.2,5.6000000000000005,7.6499999999999995,1.6,0.0,0.9,0.0,0.9
1284913,0.0,7.6499999999999995,1.7,7.2,0.0,0.0,0.0,0.0,0.0,0.95
103989003,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114170086,0.0,5.6000000000000005,1.8,1.8,5.6000000000000005,1.8,1.6,0.0,1.7,0.0
89653371,0.9,1.8,1.7,2.4000000000000004,1.6,3.2,1.6,2.0999999999999996,4.199999999999999,2.4000000000000004
15263384,0.0,7.2,7.2,1.8,0.9,0.9,0.9,0.0,0.9,0.0
127131501,0.0,0.0,10.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0
55179319,0.0,1.8,0.0,1.6,0.0,0.9,2.55,1.8,1.6,0.0
77884778,0.0,7.2,5.6000000000000005,0.9,0.0,0.0,0.0,0.0,0.9,0.0
1941454,0.0,1.6,1.8,0.9,1.4,2.4000000000000004,1.7,0.9,0.0,1.6
193351308,0.0,8.1,0.0,1.7,5.6000000000000005,1.8,0.0,0.0,1.6,1.7
193962900,7.2,7.2,4.5,2.4000000000000004,5.6000000000000005,0.0,0.85,0.9,1.8,0.0
