id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.0,0.0,0.75,1.5,2.0999999999999996,2.0999999999999996,3.75,2.4000000000000004,1.4,0.8
85546649,0.0,5.6000000000000005,0.85,0.75,0.7,0.0,0.75,0.85,0.5,0.6
102975974,4.5,2.25,5.6,1.6,1.6,0.0,0.0,0.75,0.0,0.0
1284913,7.6499999999999995,7.2,7.6499999999999995,5.95,7.6499999999999995,0.0,1.4,0.0,0.0,0.75
103989003,0.75,0.7,1.5,1.5,0.0,1.5,1.7,1.6,0.0,0.75
114170086,7.2,5.6000000000000005,7.2,5.95,5.6,0.75,0.75,1.4,0.0,0.5
89653371,5.95,2.25,1.5,0.75,1.5,4.5,5.6000000000000005,3.2,5.6000000000000005,5.95
15263384,5.95,7.6499999999999995,6.0,4.5,7.6499999999999995,0.0,1.6,0.7,0.0,0.0
127131501,0.65,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55179319,0.6,0.7,0.0,1.2,1.4,1.5,2.4000000000000004,2.0999999999999996,0.75,0.0
77884778,0.8,6.8,7.2,2.0999999999999996,5.6,2.25,1.6,0.0,0.0,0.85
1941454,5.95,0.0,4.199999999999999,4.199999999999999,4.199999999999999,5.95,0.0,0.0,4.5,1.5
193351308,0.7,5.6000000000000005,2.4000000000000004,5.6000000000000005,7.6499999999999995,3.0,2.8,1.7,0.8,1.4
193962900,4.5,3.0,5.6000000000000005,6.0,7.2,1.7,1.6,0.0,2.25,1.5
