id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,3,2,1,3,1,6,1,3,3,3
85546649,6,9,8,4,3,1,2,1,1,1
102975974,8,3,7,3,8,1,1,2,1,1
1284913,2,9,9,1,3,0,1,1,1,1
103989003,2,1,8,1,2,2,2,1,2,1
114170086,7,3,8,7,7,3,2,3,4,1
89653371,3,1,3,7,2,6,4,4,7,6
15263384,8,8,9,4,8,1,1,1,1,1
127131501,1,1,9,1,1,1,0,1,1,1
55179319,1,2,2,2,2,2,3,3,3,3
77884778,2,8,7,1,7,1,4,2,1,1
1941454,7,1,3,3,2,8,3,3,7,3
193351308,2,8,1,8,8,2,2,1,2,2
193962900,8,7,7,8,9,2,1,1,2,3
