id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,1.8,0.0,0.9,1.8,1.6,0.0,1.9,4.5,0.0,4.0
85546649,0.9,7.2,1.6,0.9,1.7,0.0,0.9,0.0,0.9,0.0
102975974,5.95,0.0,2.4000000000000004,1.6,7.6499999999999995,0.0,0.9,0.0,0.9,0.8
1284913,0.0,7.2,1.6,0.9,0.0,0.0,0.9,0.0,0.0,0.9
103989003,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.8,0.9
114170086,0.9,5.6000000000000005,3.5,1.6,5.6000000000000005,0.9,1.6,0.0,0.0,1.6
89653371,1.6,0.0,0.0,2.4000000000000004,1.9,4.800000000000001,5.95,2.8,5.6000000000000005,2.7
15263384,1.6,5.6000000000000005,2.0999999999999996,1.8,5.95,0.9,0.95,0.0,0.0,1.8
127131501,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55179319,0.9,0.0,0.0,2.7,1.8,1.8,4.0,0.0,0.0,1.6
77884778,0.9,3.6,5.6000000000000005,0.9,1.6,0.9,0.95,0.0,0.0,0.9
1941454,0.0,0.0,5.6000000000000005,1.8,5.6000000000000005,4.5,0.0,0.9,0.0,1.8
193351308,0.0,7.2,0.9,3.2,1.6,1.8,1.8,1.7,0.9,2.7
193962900,5.6000000000000005,7.2,0.9,2.0999999999999996,7.2,0.8,1.8,1.8,0.9,0.0
