id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,3.5,0.0,1.6,0.0,1.6,7.2,4.800000000000001,0.0,7.2,5.6000000000000005
89,10.0,7.2,9.0,8.0,9.0,9.0,9.0,7.2,6.4,9.0
91,8.0,0.0,7.2,6.4,5.6000000000000005,9.0,9.0,9.0,0.0,9.0
279,9.0,9.0,7.2,9.0,6.4,9.0,9.0,9.0,9.0,7.2
289,7.2,0.0,8.0,4.800000000000001,9.0,9.0,9.0,5.6000000000000005,7.2,9.0
293,8.1,4.800000000000001,9.0,9.0,9.0,6.4,10.0,9.0,9.0,7.2
326,10.0,9.0,9.0,9.0,7.2,7.2,6.4,7.2,9.0,9.0
435,9.0,9.0,7.2,7.2,9.0,8.0,0.0,0.0,7.2,4.0
454,9.0,7.2,9.0,4.0,7.2,7.2,0.0,1.6,8.0,6.4
668,5.6000000000000005,6.4,4.0,9.0,5.6000000000000005,4.0,7.2,9.0,9.0,9.0
