id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,2.25,0.75,1.5,1.4,1.5,2.55,2.4000000000000004,1.5,2.55,2.55
89,5.95,0.85,2.25,1.6,3.5,1.5,0.75,1.6,2.0999999999999996,1.6
91,1.7,1.5,1.6,1.6,2.25,4.800000000000001,1.4,1.5,1.7,2.25
279,7.2,0.75,5.95,5.6000000000000005,2.55,7.6499999999999995,1.6,5.95,5.95,9.0
289,2.55,0.7,1.5,0.8,2.4000000000000004,5.6000000000000005,4.5,2.25,5.6000000000000005,6.0
293,3.0,1.7,1.7,4.800000000000001,2.25,5.95,0.75,2.55,5.6000000000000005,1.7
326,5.95,1.7,2.25,4.800000000000001,4.199999999999999,5.6000000000000005,2.4000000000000004,5.6000000000000005,6.0,7.2
435,5.6000000000000005,1.4,5.95,2.25,4.5,4.5,0.75,1.6,1.5,3.0
454,7.6499999999999995,0.8,5.95,1.5,1.5,5.6000000000000005,6.0,1.5,1.7,1.4
668,3.2,1.5,2.55,5.6000000000000005,1.5,5.6000000000000005,4.5,7.2,6.8,5.95
