id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.75,1.5,0.75,0.75,4.800000000000001,1.5,2.55,3.0,0.75,1.5
85546649,0.35,7.2,0.75,0.0,0.75,0.7,0.0,0.0,2.25,0.65
102975974,3.4,2.25,5.6000000000000005,1.5,7.6499999999999995,0.0,0.0,0.0,0.0,0.0
1284913,5.95,9.0,5.6000000000000005,7.6499999999999995,5.6000000000000005,0.75,0.7,0.85,1.5,0.0
103989003,1.5,1.7,0.7,1.6,1.6,0.0,0.0,1.7,0.75,2.25
114170086,6.0,7.6499999999999995,7.6499999999999995,0.75,7.2,1.5,0.0,1.5,0.0,0.0
89653371,0.7,4.5,4.800000000000001,1.4,1.5,2.4000000000000004,5.95,2.8,5.6000000000000005,5.6000000000000005
15263384,7.6499999999999995,7.6499999999999995,6.0,0.0,7.6499999999999995,0.0,1.5,0.0,0.0,0.8
127131501,0.0,0.0,7.6499999999999995,0.0,0.85,0.0,0.0,0.0,0.0,0.0
55179319,1.6,1.6,1.5,0.0,0.75,2.25,1.4,1.5,1.5,1.9500000000000002
77884778,0.75,5.6000000000000005,6.4,5.6000000000000005,5.95,1.5,0.8,0.0,0.7,0.0
1941454,6.0,0.75,6.0,5.6000000000000005,4.199999999999999,1.9500000000000002,0.0,0.75,1.4,0.0
193351308,1.5,7.6499999999999995,0.0,7.2,7.6499999999999995,2.4000000000000004,2.4000000000000004,0.7,1.5,1.4
193962900,4.5,3.2,7.6499999999999995,5.6000000000000005,5.6000000000000005,1.5,0.85,0.8,1.7,1.5
