id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,1.7999999999999998,0.3,2.4,3.0,0.8,4.2,3.5,0.6,2.4,2.8
89,5.6000000000000005,0.8,4.199999999999999,3.5999999999999996,2.4,4.199999999999999,1.2,0.8,1.2,1.7999999999999998
91,4.8999999999999995,1.2,5.6000000000000005,5.6,0.8,7.2,4.199999999999999,0.3,6.4,3.5
279,1.7999999999999998,0.4,4.199999999999999,4.8999999999999995,1.5,4.199999999999999,4.199999999999999,0.8,4.199999999999999,6.4
289,5.6000000000000005,0.6,4.199999999999999,4.199999999999999,4.199999999999999,6.4,6.0,1.2,6.0,5.6000000000000005
293,6.8,0.6,5.6,1.4,1.2,7.2,2.0999999999999996,2.0999999999999996,2.8,2.25
326,2.4,0.2,1.2,2.8,0.95,2.8,1.7999999999999998,1.2,6.8,3.5
435,3.5,0.6,4.199999999999999,1.7999999999999998,1.2,4.8999999999999995,2.0999999999999996,0.9,2.4,1.7999999999999998
454,7.2,0.95,4.0,2.8,1.2,6.8,3.5999999999999996,0.6,2.8,1.7999999999999998
668,5.6000000000000005,0.95,5.25,4.199999999999999,1.7999999999999998,4.8999999999999995,4.8999999999999995,4.199999999999999,7.2,5.6
