id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,1,2,1,1,6,2,3,4,1,2
85546649,1,9,1,0,1,1,0,0,3,1
102975974,4,3,7,2,9,0,0,0,0,0
1284913,7,10,7,9,7,1,1,1,2,0
103989003,2,2,1,2,2,0,0,2,1,3
114170086,8,9,9,1,9,2,0,2,0,0
89653371,1,6,6,2,2,3,7,4,7,7
15263384,9,9,8,0,9,0,2,0,0,1
127131501,0,0,9,0,1,0,0,0,0,0
55179319,2,2,2,0,1,3,2,2,2,3
77884778,1,7,8,7,7,2,1,0,1,0
1941454,8,1,8,7,6,3,0,1,2,0
193351308,2,9,0,9,9,3,3,1,2,2
193962900,6,4,9,7,7,2,1,1,2,2
