id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,1,5,2,0,5,0,0,5,2
85546649,1,8,4,1,5,2,0,0,0,0
102975974,8,2,7,4,9,1,1,1,0,2
1284913,1,9,0,1,0,0,0,0,0,0
103989003,0,0,1,0,0,0,0,0,1,0
114170086,2,7,3,1,6,1,2,2,2,0
89653371,1,0,1,6,2,3,0,3,3,4
15263384,7,6,8,0,6,1,0,0,0,0
127131501,0,0,10,0,0,0,0,0,0,0
55179319,2,0,0,2,2,2,2,2,2,1
77884778,0,0,3,2,2,2,1,0,0,1
1941454,0,1,0,2,7,3,0,2,1,1
193351308,0,8,0,9,8,2,1,1,0,5
193962900,8,6,3,3,8,0,2,0,0,0
