id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,1,0,0,2,2,2,0,3,0,2
85546649,0,10,8,0,9,0,0,1,0,0
102975974,9,9,9,9,10,0,0,0,0,0
1284913,8,0,0,10,0,0,0,0,0,0
103989003,0,0,0,0,0,0,0,0,2,0
114170086,9,9,9,8,9,0,0,3,5,8
89653371,0,2,0,3,0,0,7,9,9,0
15263384,9,9,0,8,10,1,0,1,0,1
127131501,0,2,9,0,0,0,0,0,0,0
55179319,0,10,0,9,3,4,0,0,9,1
77884778,9,0,0,0,7,0,0,0,0,0
1941454,8,8,0,9,8,0,0,1,2,3
193351308,1,8,1,7,8,0,0,0,1,1
193962900,9,9,9,10,9,5,0,0,3,0
