id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,0.75,0.0,2.25,0.75,0.0,5.95,1.7,2.25,2.55,1.7
89,2.55,2.4000000000000004,5.25,2.25,1.4,4.8999999999999995,1.7,2.4000000000000004,0.0,5.95
91,2.55,1.7,1.7,1.7,0.75,5.6000000000000005,0.0,0.0,1.4,1.4
279,5.95,2.25,2.55,5.95,2.55,7.6499999999999995,5.6000000000000005,2.0999999999999996,3.4,7.6499999999999995
289,4.5,1.5,2.8,2.4000000000000004,1.6,4.199999999999999,5.95,1.4,6.0,5.95
293,3.2,1.5,2.4000000000000004,5.95,0.8,7.6499999999999995,2.55,2.55,3.5,2.4000000000000004
326,5.95,3.2,2.55,6.0,5.6000000000000005,5.6000000000000005,5.25,5.6000000000000005,5.95,5.6000000000000005
435,5.95,2.4000000000000004,5.6000000000000005,5.1,3.0,5.6000000000000005,1.5,1.5,3.0,2.0999999999999996
454,5.95,1.7,2.25,1.7,1.4,7.6499999999999995,0.85,1.5,5.6000000000000005,0.75
668,2.4000000000000004,2.25,2.4000000000000004,5.6000000000000005,2.25,7.2,2.4000000000000004,7.6499999999999995,6.0,5.6000000000000005
