id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,8,10,7,7,9,8,10,9,10,9
85546649,0,0,0,2,7,8,0,10,2,2
102975974,8,7,10,9,8,10,10,8,8,0
1284913,0,10,0,2,0,0,0,0,0,0
103989003,2,0,0,0,0,0,0,5,0,0
114170086,0,0,10,7,8,2,2,0,0,3
89653371,0,8,5,10,5,10,10,9,8,0
15263384,1,0,9,0,0,0,0,0,0,4
127131501,0,0,10,0,0,0,0,0,0,0
55179319,5,0,2,7,0,7,0,0,2,2
77884778,0,0,6,2,10,2,2,0,7,0
1941454,9,9,10,10,9,7,0,10,10,9
193351308,6,9,2,10,10,0,2,5,5,2
193962900,9,8,8,10,9,10,0,6,9,5
