id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,0.0,0.95,5.6000000000000005,0.9,1.6,4.199999999999999,2.0999999999999996,0.0,1.6,5.6000000000000005
89,0.0,0.0,1.8,1.8,1.8,2.0999999999999996,1.7,0.0,0.0,0.9
91,0.0,2.4000000000000004,0.9,7.2,1.6,5.95,0.0,1.8,1.6,1.8
279,0.9,0.0,0.9,1.8,0.0,7.2,0.0,2.4000000000000004,2.4000000000000004,8.549999999999999
289,0.9,0.9,2.0999999999999996,1.8,4.0,7.2,5.95,4.0,5.6000000000000005,5.6000000000000005
293,1.6,0.0,5.6000000000000005,1.6,1.7,7.6499999999999995,2.4000000000000004,7.2,1.6,1.6
326,0.0,0.0,0.0,0.0,0.0,4.5,0.9,1.8,2.4000000000000004,2.0999999999999996
435,7.2,0.0,3.2,1.6,0.9,2.4000000000000004,1.6,0.0,4.0,0.0
454,5.6000000000000005,2.4000000000000004,0.9,0.9,1.6,7.2,1.6,0.0,1.6,0.8
668,1.6,0.9,5.6000000000000005,2.4000000000000004,1.6,4.800000000000001,5.6000000000000005,4.199999999999999,7.2,7.2
