id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,5.95,8.549999999999999,8.1,1.9,8.549999999999999,7.6,7.6,7.6,7.2,8.1
89,7.2,0.95,9.5,8.1,8.549999999999999,7.6,7.2,8.549999999999999,7.6499999999999995,8.549999999999999
91,9.5,0.0,8.549999999999999,9.5,4.75,8.549999999999999,0.0,0.0,7.6,7.6
279,8.549999999999999,0.0,1.9,8.549999999999999,6.6499999999999995,8.549999999999999,8.549999999999999,0.95,8.549999999999999,9.5
289,8.549999999999999,8.549999999999999,4.75,8.549999999999999,7.6,10.0,8.1,1.9,8.549999999999999,8.1
293,9.5,0.95,7.6,10.0,2.7,10.0,1.9,2.8499999999999996,7.6,9.5
326,8.549999999999999,0.0,7.6,8.549999999999999,9.5,9.5,8.549999999999999,7.6,8.549999999999999,8.549999999999999
435,6.8,9.5,8.549999999999999,2.55,2.55,8.1,2.7,4.75,2.55,5.95
454,8.549999999999999,9.5,0.0,7.6,8.549999999999999,9.0,8.549999999999999,0.0,9.5,10.0
668,5.95,0.85,8.549999999999999,0.0,2.4000000000000004,2.8499999999999996,7.6,8.1,8.549999999999999,8.549999999999999
