id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,2.0999999999999996,0.0,4.800000000000001,2.0,1.8,9.0,4.199999999999999,0.0,7.2,2.0999999999999996
89,2.8,0.0,1.6,3.5,1.4,4.199999999999999,2.0999999999999996,0.0,1.8,2.0999999999999996
91,2.0999999999999996,0.0,1.8,7.2,0.9,6.8,1.8,1.8,6.4,2.8
279,1.8,0.8,1.6,2.4000000000000004,1.8,8.1,1.4,1.6,8.1,8.1
289,1.6,0.9,1.8,1.6,1.8,7.2,7.2,2.7,8.1,8.1
293,2.4000000000000004,0.9,5.6000000000000005,2.4000000000000004,0.9,9.0,4.199999999999999,5.6000000000000005,5.6000000000000005,2.8
326,2.4000000000000004,0.0,1.8,1.8,1.8,7.2,8.549999999999999,7.2,9.0,6.4
435,5.6000000000000005,5.0,7.2,5.6,2.0999999999999996,4.199999999999999,1.6,4.5,4.199999999999999,1.8
454,8.1,1.6,2.0999999999999996,3.6,2.4000000000000004,7.2,5.6000000000000005,1.8,5.6000000000000005,2.0999999999999996
668,2.4000000000000004,1.8,1.6,3.2,1.4,7.2,4.199999999999999,2.0999999999999996,8.1,6.4
