id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,2.4,0.6,5.6000000000000005,1.7999999999999998,0.8,4.2,1.7999999999999998,1.2,2.4,2.8
89,5.6000000000000005,0.4,5.6,1.7999999999999998,1.2,2.8,1.2,0.6,2.4,1.2
91,4.5,0.6,4.199999999999999,5.6000000000000005,0.6,6.8,4.5,0.8,6.4,2.8
279,2.0999999999999996,0.4,4.199999999999999,4.199999999999999,1.7999999999999998,7.6,2.0999999999999996,0.6,6.4,7.6499999999999995
289,2.8,0.6,4.199999999999999,2.0999999999999996,3.0,4.8999999999999995,4.8999999999999995,1.7999999999999998,6.8,4.8999999999999995
293,5.6000000000000005,0.8,6.4,2.8,1.2,7.6499999999999995,2.8,1.7999999999999998,3.5,1.4
326,2.4,0.95,1.2,2.8,0.8,2.0999999999999996,1.7999999999999998,2.4,6.4,3.5
435,5.6000000000000005,0.3,4.8999999999999995,3.5999999999999996,2.4,5.6000000000000005,1.4,1.2,2.4,1.7999999999999998
454,6.0,1.4,4.8999999999999995,3.5,1.2,6.4,3.5,1.2,2.8,2.0999999999999996
668,5.25,1.0,4.8999999999999995,4.199999999999999,5.6000000000000005,4.8999999999999995,4.8999999999999995,3.5999999999999996,6.4,4.8999999999999995
