id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,10,5,8,8,7,10,9,9,9,0
85546649,0,0,10,0,0,0,0,3,0,6
102975974,9,10,8,10,10,8,9,7,3,2
1284913,9,9,0,2,0,1,2,1,0,0
103989003,1,0,2,1,2,0,0,0,0,0
114170086,5,0,8,2,9,2,8,7,2,0
89653371,0,6,5,10,10,9,10,9,9,5
15263384,7,9,0,9,0,0,0,0,0,0
127131501,0,0,10,0,0,0,0,0,0,0
55179319,0,5,4,0,2,0,0,0,0,0
77884778,0,0,10,0,6,0,2,0,0,0
1941454,10,7,8,10,8,7,10,0,8,2
193351308,5,0,9,10,9,0,5,2,2,4
193962900,5,0,8,8,9,6,5,8,7,7
