id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,7,0,7,0,7,9,2,9,10,8
85546649,0,0,5,0,9,2,0,0,2,0
102975974,9,9,10,8,8,8,6,8,10,3
1284913,0,10,9,0,0,2,10,0,0,0
103989003,0,0,0,0,5,0,0,0,0,0
114170086,0,9,7,0,6,5,0,0,2,2
89653371,9,5,0,9,8,10,10,9,8,8
15263384,0,9,9,2,10,0,8,0,0,0
127131501,0,0,10,0,0,0,0,0,0,0
55179319,3,2,7,2,2,0,0,0,5,0
77884778,0,2,5,2,9,2,2,0,0,0
1941454,8,8,9,10,10,10,10,7,8,5
193351308,0,4,0,7,10,0,0,0,0,2
193962900,10,7,8,10,9,7,7,6,3,9
