id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,2,1,0,1,3,0,1,0,1
85546649,2,9,0,0,7,0,0,0,0,1
102975974,9,8,9,9,9,0,0,1,0,0
1284913,0,0,0,0,0,0,0,0,0,0
103989003,2,0,0,0,0,0,0,0,0,2
114170086,9,9,9,8,8,0,0,0,7,3
89653371,0,0,0,0,0,10,8,0,9,10
15263384,8,8,10,0,1,0,0,2,0,0
127131501,9,8,10,0,0,0,0,0,0,0
55179319,5,2,0,0,0,0,0,3,7,7
77884778,0,2,0,0,0,1,0,0,1,1
1941454,0,6,0,9,9,1,0,9,9,2
193351308,1,9,0,9,9,2,0,0,0,2
193962900,10,9,3,10,9,1,0,0,0,2
