id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.0,1.8,0.0,0.0,4.5,0.0,0.0,1.6,0.9,0.85
85546649,0.0,7.2,0.0,1.8,0.0,0.9,0.8,0.0,1.8,0.0
102975974,7.2,1.8,7.2,2.4000000000000004,5.6000000000000005,0.0,0.9,0.0,0.9,0.0
1284913,0.0,7.2,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0
103989003,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
114170086,1.7,5.6000000000000005,2.4000000000000004,1.7,2.7,0.9,0.0,0.0,1.8,0.0
89653371,0.0,0.0,0.0,0.9,0.9,4.0,5.95,4.0,2.4000000000000004,1.6
15263384,7.2,5.6000000000000005,7.2,0.9,6.3,0.9,0.0,0.9,0.0,0.0
127131501,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55179319,0.9,1.8,0.0,2.4000000000000004,0.8,1.8,1.6,0.0,1.7,1.8
77884778,0.0,2.4000000000000004,7.2,0.9,1.7,0.0,0.9,0.0,0.0,0.0
1941454,0.9,0.0,4.0,1.7,4.800000000000001,3.2,0.0,1.7,2.4000000000000004,1.8
193351308,0.0,7.6499999999999995,0.0,7.2,1.8,1.7,0.0,0.0,0.0,0.0
193962900,7.2,7.2,7.2,0.9,7.2,4.0,0.9,0.9,0.9,0.0
