id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,0,0,1,0,2,0,2,0,1
85546649,0,7,0,0,9,0,0,1,0,2
102975974,10,0,9,10,9,0,0,0,10,1
1284913,9,10,9,0,0,0,0,0,0,0
103989003,0,0,0,0,0,0,0,1,0,0
114170086,9,8,10,10,9,2,10,9,9,0
89653371,0,0,0,1,1,2,0,9,8,3
15263384,8,9,8,0,8,1,0,0,1,0
127131501,10,7,9,0,0,0,0,0,0,0
55179319,0,2,0,9,0,0,8,1,10,0
77884778,7,0,0,0,0,0,3,1,1,0
1941454,10,10,10,9,9,0,0,0,7,0
193351308,0,3,2,7,9,0,0,0,1,1
193962900,9,10,0,9,9,1,5,0,8,0
