id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,1.5,2.25,0.75,1.4,1.5,5.6000000000000005,1.5,2.4000000000000004,1.5,5.6000000000000005
89,2.4000000000000004,5.95,5.95,2.4000000000000004,1.6,1.7,2.0999999999999996,2.25,2.25,4.800000000000001
91,2.55,0.8,1.7,5.95,0.8,5.6000000000000005,2.55,0.75,1.4,2.0999999999999996
279,5.95,1.4,5.95,7.6499999999999995,5.6000000000000005,7.6499999999999995,6.4,4.5,7.6499999999999995,7.6499999999999995
289,2.0999999999999996,1.7,1.4,2.0999999999999996,1.5,5.6000000000000005,1.7,1.5,4.800000000000001,5.95
293,1.7,1.5,5.95,1.6,1.4,5.95,1.6,5.95,2.55,2.8
326,4.199999999999999,1.6,4.800000000000001,5.6000000000000005,3.4,5.95,1.6,5.95,5.95,7.6499999999999995
435,5.6000000000000005,5.1,5.95,1.4,2.25,6.0,0.75,0.0,1.4,4.199999999999999
454,7.6499999999999995,1.5,5.6000000000000005,0.85,1.6,7.6499999999999995,1.7,3.0,1.7,0.85
668,4.800000000000001,0.8,2.25,1.6,2.25,5.6000000000000005,3.4,3.2,7.6499999999999995,7.2
