id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,1,1,2,1,2,3,2,6,1,5
85546649,1,7,2,0,3,2,0,1,0,0
102975974,8,2,7,8,7,0,0,0,0,0
1284913,8,8,9,7,9,1,0,0,2,0
103989003,1,1,2,1,1,2,2,0,2,0
114170086,9,7,8,3,7,1,2,1,1,1
89653371,2,2,2,7,4,3,7,7,6,2
15263384,7,5,8,7,10,1,1,0,0,0
127131501,0,0,10,0,0,0,0,2,0,0
55179319,0,3,0,2,1,2,3,1,2,0
77884778,3,2,4,1,7,1,0,0,1,0
1941454,8,2,8,6,7,0,0,2,1,2
193351308,1,7,2,7,9,2,7,0,2,2
193962900,7,3,7,7,7,2,2,1,2,4
