id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,2.0,1.6,1.8,1.8,0.0,8.1,4.8999999999999995,0.0,5.6000000000000005,2.8
89,4.800000000000001,0.0,5.6000000000000005,7.2,1.8,7.2,1.6,2.7,4.199999999999999,1.6
91,7.2,0.0,1.8,8.1,1.8,7.2,2.0,1.6,5.6000000000000005,2.8
279,1.6,0.0,4.800000000000001,2.4000000000000004,1.4,8.549999999999999,7.2,2.0999999999999996,6.8,10.0
289,4.0,0.0,1.8,1.8,1.4,7.2,7.2,2.8,8.1,5.6000000000000005
293,5.6000000000000005,0.0,5.95,4.800000000000001,1.6,9.0,2.4000000000000004,3.5,5.6000000000000005,2.0999999999999996
326,0.0,0.8,1.4,2.4000000000000004,1.8,5.4,5.6000000000000005,7.2,8.549999999999999,7.2
435,6.8,1.2,1.6,5.6000000000000005,6.8,6.8,1.6,1.6,6.8,1.8
454,7.2,1.8,5.6000000000000005,4.199999999999999,2.0999999999999996,9.0,2.0999999999999996,3.5,6.4,2.0999999999999996
668,1.6,1.8,1.8,2.8,1.4,6.8,4.199999999999999,2.0999999999999996,7.2,7.2
