id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.8,1.5,0.0,0.8,4.25,2.25,4.25,3.2,0.7,1.5
85546649,0.7,7.2,1.4,1.7,2.0999999999999996,0.65,1.5,0.75,2.0999999999999996,1.4
102975974,1.6,1.7,6.0,5.6000000000000005,2.4000000000000004,1.5,0.0,1.5,0.75,0.7
1284913,7.2,7.6499999999999995,5.6000000000000005,7.6499999999999995,7.2,0.8,1.6,0.0,0.0,0.0
103989003,0.0,1.5,1.5,0.75,1.7,0.0,1.7,0.0,1.6,1.5
114170086,6.75,5.6000000000000005,7.6499999999999995,6.0,5.6000000000000005,0.75,1.6,0.65,0.75,0.0
89653371,1.5,2.4000000000000004,0.0,1.5,2.0999999999999996,1.5,5.6000000000000005,1.5,5.95,1.5
15263384,5.95,7.6499999999999995,5.6000000000000005,7.6499999999999995,7.6499999999999995,1.5,0.0,0.0,0.75,0.0
127131501,0.0,0.0,7.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55179319,0.7,1.6,0.0,0.85,0.85,1.6,1.5,0.0,2.4000000000000004,0.75
77884778,2.55,0.75,5.6000000000000005,0.8,4.5,0.0,1.5,0.0,3.4,0.0
1941454,2.25,1.6,7.2,4.5,3.2,1.5,0.0,0.0,2.25,0.0
193351308,2.25,7.2,0.8,5.6000000000000005,7.2,4.5,1.7,1.5,1.4,0.8
193962900,4.5,2.55,5.6000000000000005,5.6000000000000005,7.6499999999999995,1.4,1.7,0.0,1.4,1.7
