id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,4.0,0.0,1.6,4.0,2.4000000000000004,7.2,0.0,3.5,5.6000000000000005,8.0
89,9.0,9.0,9.0,9.0,7.2,7.2,7.2,9.0,7.2,6.4
91,9.0,9.0,9.0,7.2,8.0,7.2,9.0,0.0,8.0,7.2
279,7.2,0.0,10.0,9.0,9.0,9.0,7.2,9.0,9.0,5.6000000000000005
289,9.0,7.2,9.0,7.2,7.2,6.4,9.0,9.0,9.0,7.2
293,7.2,8.0,7.2,9.0,9.0,9.0,4.0,9.0,9.0,9.0
326,7.2,9.0,8.0,7.2,9.0,7.2,9.0,9.0,7.2,9.0
435,9.0,0.0,9.0,7.2,8.0,7.2,8.0,1.6,10.0,0.0
454,9.0,5.6,8.0,4.0,7.2,7.2,4.0,7.2,7.2,9.0
668,7.2,1.6,9.0,5.6000000000000005,9.0,8.0,9.0,7.2,9.0,9.0
