id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,1,2,3,0,7,0,3,8,0
85546649,0,10,0,2,8,1,1,0,0,2
102975974,9,3,9,10,9,0,0,0,0,1
1284913,8,0,9,0,0,0,0,0,0,0
103989003,0,0,0,0,2,2,0,9,0,0
114170086,9,9,9,9,9,0,0,0,1,3
89653371,0,0,0,0,0,0,0,7,3,10
15263384,9,9,9,3,8,0,0,0,0,1
127131501,0,8,9,0,0,0,0,0,0,0
55179319,0,0,2,9,2,8,8,0,0,0
77884778,1,8,6,0,0,0,0,2,0,1
1941454,9,8,10,10,9,2,0,0,0,3
193351308,0,8,0,9,9,1,0,0,0,1
193962900,9,9,9,9,9,0,10,2,0,0
