id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,2.8,0.6,4.199999999999999,2.4,3.5,4.199999999999999,2.8,0.9,2.4,1.7999999999999998
89,4.8999999999999995,0.3,2.4,4.199999999999999,1.7999999999999998,2.8,1.2,1.2,1.2,1.7999999999999998
91,5.6000000000000005,0.95,5.6000000000000005,4.8999999999999995,0.8,6.4,5.6000000000000005,2.4000000000000004,7.2,2.8
279,5.6000000000000005,0.4,4.199999999999999,5.6,1.7999999999999998,7.2,2.4,1.7999999999999998,6.8,6.4
289,4.8999999999999995,0.2,4.5,2.4,2.4000000000000004,5.6,5.25,0.6,6.4,5.6
293,5.6,0.6,5.6000000000000005,2.4,1.2,6.4,4.199999999999999,2.4,3.0,2.4
326,5.6000000000000005,0.95,1.7999999999999998,3.5,1.6,1.7999999999999998,2.4,1.7999999999999998,6.4,5.6000000000000005
435,5.6,0.8,4.8999999999999995,2.4,3.5,5.6000000000000005,1.2,0.6,2.4,2.0999999999999996
454,5.6000000000000005,0.7,5.6,1.7999999999999998,1.7999999999999998,7.6,2.8,0.6,4.199999999999999,1.2
668,5.6,0.4,4.199999999999999,3.5999999999999996,1.4,4.8999999999999995,5.6000000000000005,4.2,6.8,4.8999999999999995
