id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,0,1,2,0,5,1,5,5,3
85546649,0,7,1,1,2,1,1,0,1,0
102975974,4,2,3,3,8,1,0,0,0,1
1284913,0,9,0,0,2,0,0,0,0,0
103989003,0,0,0,1,1,0,0,2,0,0
114170086,2,7,6,2,7,5,0,2,0,1
89653371,1,1,0,2,2,3,2,7,7,4
15263384,2,7,8,0,2,1,1,0,0,0
127131501,0,0,10,0,0,0,0,0,0,0
55179319,0,1,0,3,0,0,1,0,2,1
77884778,2,1,3,2,8,0,0,0,1,0
1941454,0,0,0,2,3,5,0,2,5,3
193351308,0,9,0,1,7,1,1,2,1,0
193962900,8,7,8,3,9,0,0,0,1,0
