id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.0,1.8,1.8,1.8,1.6,4.199999999999999,4.5,2.0999999999999996,2.0999999999999996,4.800000000000001
85546649,1.8,9.0,4.199999999999999,1.6,1.6,0.9,1.8,0.0,0.0,0.9
102975974,7.2,1.6,8.1,7.2,9.0,2.0,1.4,2.4000000000000004,0.9,0.0
1284913,0.0,8.1,2.8,8.1,6.0,1.8,0.0,1.6,0.0,0.0
103989003,0.0,0.0,0.0,0.9,0.0,0.9,1.8,0.0,1.6,0.9
114170086,7.2,7.2,6.4,8.1,7.2,1.4,1.8,2.8,1.4,0.0
89653371,2.4000000000000004,1.4,1.8,7.2,1.6,6.4,2.4000000000000004,4.199999999999999,6.8,4.8999999999999995
15263384,5.6,8.1,7.2,5.6,7.2,1.4,1.8,4.5,0.0,0.0
127131501,0.0,0.0,10.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
55179319,1.4,0.8,1.8,1.8,1.4,7.2,1.6,0.0,4.199999999999999,0.0
77884778,2.8,8.1,7.2,1.6,9.0,1.8,2.0,2.0999999999999996,4.199999999999999,0.0
1941454,5.6000000000000005,1.4,4.0,4.199999999999999,4.199999999999999,5.6000000000000005,1.8,4.199999999999999,2.0999999999999996,1.6
193351308,1.6,8.1,0.0,7.2,9.0,1.8,1.6,0.0,1.6,1.4
193962900,8.1,7.2,4.199999999999999,6.8,8.1,2.0999999999999996,1.4,2.4000000000000004,2.8,0.9
