id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,3,1,0,3,0,0,5,7,2
85546649,0,8,1,0,9,0,0,1,0,0
102975974,9,9,9,7,10,0,0,0,1,2
1284913,6,10,0,0,10,0,0,0,0,0
103989003,0,0,0,0,0,0,0,2,0,0
114170086,9,9,9,8,9,0,10,1,0,2
89653371,0,0,0,3,0,0,2,8,0,0
15263384,10,9,9,7,9,0,0,0,0,0
127131501,0,2,9,0,0,0,0,10,0,0
55179319,0,8,0,0,1,0,8,0,0,0
77884778,0,0,0,0,0,2,0,0,0,1
1941454,10,0,10,9,10,0,9,0,0,2
193351308,1,9,1,10,10,0,0,0,1,1
193962900,9,9,9,9,10,2,0,0,0,2
