id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.0,1.5,0.3,0.0,0.3,2.7,0.0,0.95,0.0,0.2
85546649,1.9,8.549999999999999,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.3
102975974,8.549999999999999,6.8,8.549999999999999,8.549999999999999,8.549999999999999,0.0,0.0,0.85,0.0,0.0
1284913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103989003,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
114170086,8.549999999999999,8.1,8.549999999999999,6.4,7.2,0.0,0.0,0.0,6.6499999999999995,2.55
89653371,0.0,0.0,0.0,0.0,0.0,9.5,7.6,0.0,8.549999999999999,10.0
15263384,7.2,7.6,9.5,0.0,0.95,0.0,0.0,0.2,0.0,0.0
127131501,8.1,7.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55179319,4.5,1.9,0.0,0.0,0.0,0.0,0.0,2.4000000000000004,5.6000000000000005,5.6000000000000005
77884778,0.0,1.9,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.3
1941454,0.0,5.699999999999999,0.0,8.1,8.549999999999999,0.95,0.0,8.549999999999999,8.549999999999999,1.7
193351308,0.1,8.549999999999999,0.0,8.549999999999999,8.549999999999999,0.6,0.0,0.0,0.0,0.6
193962900,9.5,8.549999999999999,2.8499999999999996,9.5,8.549999999999999,0.3,0.0,0.0,0.0,1.6
