id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,7.2,7.2,9.0,5.6000000000000005,7.2,7.2,4.0,9.0,9.0,9.0
85546649,1.6,7.2,7.2,0.0,0.0,0.0,0.0,1.6,0.0,0.0
102975974,9.0,9.0,7.2,7.2,7.2,1.6,1.6,7.2,5.6000000000000005,0.0
1284913,0.0,7.2,7.2,0.0,9.0,0.0,0.0,0.0,0.0,0.0
103989003,0.0,1.6,1.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0
114170086,5.6000000000000005,7.2,5.6000000000000005,4.0,7.2,2.4000000000000004,0.0,3.2,0.0,1.4
89653371,4.0,4.0,4.0,7.2,9.0,9.0,6.4,7.2,7.2,7.2
15263384,6.4,1.6,0.0,0.0,0.0,1.4,1.6,0.0,0.0,0.0
127131501,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55179319,0.0,9.0,0.0,3.5,1.6,0.0,4.0,0.0,1.6,1.6
77884778,7.2,7.2,1.4,0.0,8.0,1.6,0.0,4.0,0.0,0.0
1941454,9.0,9.0,6.4,9.0,7.2,9.0,9.0,8.0,9.0,4.800000000000001
193351308,10.0,7.2,6.4,0.0,9.0,2.4000000000000004,0.0,0.0,0.0,0.0
193962900,9.5,0.0,6.4,5.6000000000000005,7.2,6.4,4.800000000000001,1.6,0.0,4.0
