id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.6,1.7999999999999998,0.4,1.7999999999999998,1.2,5.6000000000000005,1.7999999999999998,1.2,2.8,1.7999999999999998
85546649,0.6,6.4,6.4,0.6,2.4,0.4,0.7,0.2,0.6,0.2
102975974,5.6,2.25,6.4,3.0,5.6,0.6,1.7999999999999998,1.2,1.7999999999999998,0.6
1284913,4.199999999999999,7.6499999999999995,6.4,1.7999999999999998,5.6,0.7,1.4,0.6,0.2,0.7
103989003,1.4,0.7,6.4,0.8,0.7,1.4,0.7,0.6,0.6,0.6
114170086,6.0,4.199999999999999,7.2,4.8999999999999995,3.5999999999999996,1.2,2.4,0.4,2.4,0.8
89653371,2.0999999999999996,0.6,1.7999999999999998,2.4,1.2,4.199999999999999,4.8999999999999995,3.0,4.2,3.5999999999999996
15263384,2.0999999999999996,5.6,6.4,4.2,6.4,1.2,0.6,1.0,0.8,0.0
127131501,0.8,0.7,8.549999999999999,0.0,0.6,0.8,0.8,0.8,0.7,0.8
55179319,0.6,1.2,1.2,2.0999999999999996,0.6,2.8,2.8,1.7999999999999998,2.4,0.8
77884778,1.7999999999999998,7.2,5.95,0.4,6.4,1.2,0.6,0.2,0.3,0.3
1941454,4.800000000000001,0.6,2.0999999999999996,4.199999999999999,4.8999999999999995,5.6000000000000005,1.2,1.7999999999999998,4.8999999999999995,2.4
193351308,1.4,6.4,1.2,5.6000000000000005,7.2,2.4000000000000004,1.4,0.4,1.2,1.2
193962900,6.4,5.6000000000000005,4.8999999999999995,5.6000000000000005,6.8,1.2,0.7,0.6,1.7999999999999998,1.7999999999999998
