id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,10,8,2,7,10,8,8,9,6,10
85546649,0,0,9,0,0,0,0,0,0,0
102975974,10,10,8,9,10,9,8,10,8,9
1284913,0,8,0,2,10,0,6,0,0,0
103989003,0,0,0,2,2,0,0,0,0,0
114170086,6,0,9,9,9,1,5,0,0,0
89653371,7,2,0,0,5,8,10,10,8,9
15263384,8,10,8,7,5,0,0,8,0,0
127131501,0,2,10,0,0,0,0,0,0,0
55179319,0,2,7,3,4,0,9,3,4,2
77884778,0,5,8,6,0,5,0,2,0,0
1941454,9,8,9,10,9,8,8,9,9,7
193351308,5,0,0,0,8,0,6,0,5,3
193962900,8,7,5,10,8,0,8,8,0,4
