id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,2,0,0,0,3,0,3,0,3
85546649,0,8,0,0,1,1,0,1,1,0
102975974,9,7,9,8,9,0,0,0,6,1
1284913,10,9,9,0,0,0,0,0,0,0
103989003,0,0,0,0,0,2,0,0,0,1
114170086,10,10,8,0,5,3,0,0,2,3
89653371,10,0,0,0,0,0,2,0,9,7
15263384,9,10,10,0,9,0,0,0,0,0
127131501,8,0,9,0,0,0,0,0,0,0
55179319,2,6,0,7,8,0,8,2,8,3
77884778,0,0,0,0,0,0,0,0,0,0
1941454,9,8,8,9,10,0,0,0,0,2
193351308,0,9,1,9,10,0,0,0,0,1
193962900,9,9,10,9,9,0,0,10,0,0
