id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,3,1,2,2,2,2,3,2,0
85546649,0,7,0,0,2,0,1,0,4,1
102975974,7,3,3,4,8,1,0,0,0,0
1284913,7,9,8,9,8,2,1,1,0,1
103989003,1,0,2,0,2,0,2,2,2,2
114170086,9,7,9,8,8,1,0,1,0,0
89653371,1,2,2,0,1,7,7,2,7,7
15263384,9,8,7,8,9,0,1,1,0,0
127131501,0,0,10,0,0,0,0,0,0,0
55179319,1,2,0,1,1,2,2,0,2,3
77884778,2,7,7,1,9,2,0,0,0,0
1941454,8,5,7,3,6,4,2,1,0,0
193351308,0,8,0,7,9,7,2,2,1,0
193962900,2,6,9,6,7,3,0,1,0,3
