id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,2,3,1,3,2,7,3,3,3,3
85546649,1,9,8,1,3,1,1,2,1,1
102975974,8,3,9,4,8,2,1,1,1,1
1284913,2,9,8,2,8,1,1,1,1,1
103989003,1,1,8,2,1,1,1,2,1,2
114170086,8,6,9,7,6,3,4,1,2,2
89653371,7,2,2,7,2,6,4,3,6,7
15263384,8,3,8,2,8,2,1,0,1,0
127131501,1,1,10,1,1,1,1,1,1,1
55179319,3,1,2,2,2,6,2,3,3,1
77884778,3,8,8,2,8,2,1,0,1,1
1941454,7,2,7,4,6,7,1,2,8,4
193351308,2,7,1,8,9,1,2,2,1,1
193962900,8,7,8,7,8,2,2,1,4,2
