id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,2,0,1,2,2,0,2,5,0,5
85546649,1,8,2,1,2,0,1,0,1,0
102975974,7,0,3,2,9,0,1,0,1,1
1284913,0,9,2,1,0,0,1,0,0,1
103989003,0,0,0,0,0,1,0,0,1,1
114170086,1,7,5,2,7,1,2,0,0,2
89653371,2,0,0,3,2,6,7,4,7,3
15263384,2,7,3,2,7,1,1,0,0,2
127131501,0,0,8,0,0,0,0,0,0,0
55179319,1,0,0,3,2,2,5,0,0,2
77884778,1,4,7,1,2,1,1,0,0,1
1941454,0,0,7,2,7,6,0,1,0,2
193351308,0,8,1,4,2,2,2,2,1,3
193962900,7,8,1,3,8,1,2,2,1,0
