id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,9,8,0,8,9,8,10,8,0,9
85546649,0,0,0,2,0,3,3,0,0,0
102975974,8,10,10,10,8,10,10,8,10,4
1284913,0,9,0,0,2,0,2,0,0,0
103989003,0,0,0,0,0,0,0,0,0,0
114170086,9,9,6,8,7,8,2,2,2,0
89653371,10,5,10,5,0,5,5,9,9,5
15263384,9,0,0,7,9,0,0,2,0,0
127131501,0,0,10,0,0,0,0,0,0,0
55179319,2,7,0,0,0,9,8,0,6,0
77884778,1,8,0,0,8,0,0,0,0,2
1941454,10,6,9,9,9,10,7,10,10,6
193351308,5,10,2,10,0,5,9,0,0,0
193962900,8,8,7,8,10,0,6,7,2,2
