id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,1.6,1.5,0.0,2.0999999999999996,2.4000000000000004,5.6000000000000005,1.7,2.25,5.6000000000000005,1.6
89,3.5,0.0,2.55,5.6000000000000005,2.55,5.95,1.7,2.55,4.800000000000001,2.4000000000000004
91,2.4000000000000004,1.7,1.5,1.6,1.6,5.6000000000000005,1.6,0.75,0.8,1.6
279,5.1,1.5,2.25,7.6499999999999995,5.6000000000000005,7.6499999999999995,0.0,3.0,7.2,7.6499999999999995
289,1.7,2.25,2.25,2.4000000000000004,1.5,1.5,2.4000000000000004,2.25,5.6000000000000005,5.95
293,3.0,0.85,2.0999999999999996,2.4000000000000004,0.75,5.95,1.7,5.6000000000000005,1.7,5.6000000000000005
326,6.0,1.6,1.4,5.95,1.5,5.6000000000000005,1.7,7.2,5.6,5.6000000000000005
435,5.95,1.5,5.6000000000000005,1.5,2.0999999999999996,3.4,0.75,0.8,2.25,3.0
454,7.6499999999999995,0.0,3.4,3.0,1.7,7.2,5.6000000000000005,0.0,5.95,0.8
668,5.95,1.5,1.6,4.800000000000001,2.25,5.95,1.6,7.2,7.2,7.6499999999999995
