id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0,0,1,2,3,3,5,3,2,1
85546649,0,7,1,1,1,0,1,1,1,1
102975974,6,3,8,2,2,0,0,1,0,0
1284913,9,9,9,7,9,0,2,0,0,1
103989003,1,1,2,2,0,2,2,2,0,1
114170086,9,7,9,7,8,1,1,2,0,1
89653371,7,3,2,1,2,6,7,4,7,7
15263384,7,9,8,6,9,0,2,1,0,0
127131501,1,0,9,0,0,0,0,0,0,0
55179319,1,1,0,2,2,2,3,3,1,0
77884778,1,8,9,3,8,3,2,0,0,1
1941454,7,0,6,6,6,7,0,0,6,2
193351308,1,7,3,7,9,4,4,2,1,2
193962900,6,4,7,8,9,2,2,0,3,2
