id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,0.0,0.0,1.6,0.0,0.8,7.2,0.0,0.0,1.4,2.4000000000000004
89,0.0,0.0,1.6,1.7,0.9,4.800000000000001,1.8,0.0,0.0,1.5
91,0.0,0.0,1.8,1.6,0.0,7.2,0.9,0.0,3.2,1.7
279,0.9,0.0,0.9,1.8,0.0,2.0999999999999996,7.2,1.8,2.7,8.1
289,0.0,0.0,2.7,1.7,0.9,7.2,2.4000000000000004,4.0,5.95,5.6000000000000005
293,1.8,0.0,4.0,1.8,0.9,7.2,7.2,1.7,1.6,1.8
326,1.8,0.9,1.8,2.4000000000000004,1.8,0.9,0.0,1.8,2.8,5.6000000000000005
435,5.6000000000000005,0.9,7.2,1.6,1.8,2.8,0.9,0.0,2.7,1.8
454,5.6000000000000005,0.9,5.6000000000000005,1.7,1.8,7.2,0.0,0.9,4.0,0.0
668,0.9,0.0,4.199999999999999,1.6,1.7,5.6000000000000005,7.2,5.6000000000000005,5.95,7.2
