id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,2,0,0,7,2,0,0,2,2,2
85546649,1,8,1,0,10,1,0,0,0,2
102975974,8,2,0,9,9,0,0,0,0,0
1284913,0,9,0,0,0,0,0,0,0,0
103989003,0,0,0,0,0,0,0,0,10,2
114170086,9,8,9,8,7,2,0,9,9,1
89653371,0,0,0,0,0,0,0,1,9,0
15263384,9,8,9,0,9,0,0,1,0,0
127131501,0,0,9,0,0,0,0,0,0,0
55179319,0,0,1,2,0,9,0,8,8,0
77884778,8,0,0,2,0,1,0,1,0,0
1941454,9,0,8,8,9,9,0,10,0,1
193351308,0,9,0,3,10,0,0,2,0,1
193962900,8,9,0,10,9,2,0,0,1,0
