id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,2,3,3,3,2,6,3,3,4,4
85546649,2,8,8,1,3,1,2,1,1,1
102975974,9,3,8,6,8,2,2,1,2,1
1284913,6,9,9,1,7,1,1,1,1,1
103989003,1,1,8,2,1,2,8,1,1,3
114170086,8,6,8,7,8,3,2,1,2,2
89653371,3,2,3,7,2,6,6,4,6,6
15263384,6,7,8,7,8,1,1,1,1,1
127131501,1,1,9,1,1,1,1,1,1,0
55179319,3,2,2,3,2,6,3,4,4,2
77884778,3,7,8,3,7,1,4,1,2,1
1941454,7,1,8,4,7,7,3,3,6,2
193351308,3,7,1,8,9,1,2,1,1,1
193962900,8,8,8,8,9,4,2,1,2,2
