id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
88,0.0,0.0,1.7,0.9,4.5,8.1,5.6000000000000005,0.0,2.4000000000000004,1.6
89,0.9,0.0,2.25,2.4000000000000004,1.7,5.6000000000000005,0.9,0.0,0.0,0.9
91,2.4000000000000004,0.0,0.0,1.8,0.9,7.2,1.8,0.0,2.4000000000000004,2.4000000000000004
279,0.9,0.0,1.8,1.7,4.5,2.8,4.800000000000001,0.0,1.4,8.1
289,0.0,0.0,0.0,0.0,1.7,5.6000000000000005,5.95,3.5,7.2,5.6000000000000005
293,1.8,0.0,4.0,1.6,0.9,7.6499999999999995,0.0,2.4000000000000004,0.0,3.2
326,1.8,0.9,1.6,0.0,1.6,2.4000000000000004,1.6,4.0,2.0999999999999996,3.2
435,2.0999999999999996,0.0,4.800000000000001,1.6,1.8,4.0,0.0,0.0,2.4000000000000004,0.0
454,1.7,0.9,0.0,0.0,1.6,5.6000000000000005,2.55,1.8,2.4000000000000004,1.8
668,1.8,0.9,1.6,1.7,4.5,2.0999999999999996,7.2,4.5,7.2,7.2
