id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,5,5,5,5,2,5,5,3,2,4
85546649,2,9,4,2,3,2,0,1,1,0
102975974,10,2,10,7,9,1,2,0,2,0
1284913,2,10,8,10,7,2,0,0,0,0
103989003,0,2,2,2,0,2,0,0,2,5
114170086,7,10,8,7,9,2,2,5,2,2
89653371,5,2,2,8,3,8,2,2,8,6
15263384,7,8,8,8,9,2,2,2,0,1
127131501,0,0,10,0,1,0,0,0,0,0
55179319,2,2,0,2,2,8,2,0,6,2
77884778,5,9,8,5,9,5,2,7,2,0
1941454,8,0,3,6,6,4,2,6,3,4
193351308,0,9,1,7,9,2,0,2,0,1
193962900,9,10,7,8,9,3,2,2,4,2
