id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,0.0,2.25,0.8,1.4,1.5,1.7,1.4,2.4000000000000004,1.5,0.0
85546649,0.0,5.6000000000000005,0.0,0.0,1.4,0.0,0.85,0.0,3.0,0.75
102975974,5.25,2.25,2.55,3.0,6.4,0.85,0.0,0.0,0.0,0.0
1284913,5.95,7.6499999999999995,6.4,7.6499999999999995,7.2,1.5,0.8,0.75,0.0,0.75
103989003,0.75,0.0,1.6,0.0,1.5,0.0,1.6,1.4,1.6,1.5
114170086,7.6499999999999995,5.95,7.6499999999999995,6.0,6.4,0.75,0.0,0.75,0.0,0.0
89653371,0.75,1.5,1.4,0.0,0.75,5.6000000000000005,5.6000000000000005,1.6,5.6000000000000005,5.6000000000000005
15263384,7.2,7.2,5.95,6.8,7.6499999999999995,0.0,0.75,0.7,0.0,0.0
127131501,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55179319,0.75,1.7,0.0,0.7,0.75,1.6,1.7,0.0,1.4,2.25
77884778,1.5,5.95,5.6000000000000005,0.75,7.6499999999999995,1.5,0.0,0.0,0.0,0.0
1941454,6.0,3.5,5.6000000000000005,2.25,4.199999999999999,2.6,1.5,0.75,0.0,0.0
193351308,0.0,6.8,0.0,5.95,7.6499999999999995,5.95,1.5,1.6,0.75,0.0
193962900,1.5,4.5,7.2,4.5,5.6000000000000005,2.0999999999999996,0.0,0.75,0.0,2.0999999999999996
