id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,1.2,1.2,0.6,1.7999999999999998,1.2,3.5999999999999996,0.6,1.2,1.7999999999999998,3.5999999999999996
85546649,1.2,7.2,5.6,1.2,1.7999999999999998,0.6,1.2,0.3,0.3,0.2
102975974,6.4,1.2,6.4,4.2,5.6000000000000005,1.4,1.4,0.6,1.2,0.6
1284913,1.4,8.549999999999999,7.2,1.4,6.3,0.7,1.4,0.6,0.3,0.2
103989003,1.4,0.7,1.7,1.4,0.7,0.8,2.0999999999999996,0.6,0.7,0.7
114170086,5.6,2.8,7.6499999999999995,5.6,4.199999999999999,2.4,0.7,1.7999999999999998,2.4,0.8
89653371,1.7999999999999998,1.7999999999999998,1.7999999999999998,4.8999999999999995,1.2,5.6000000000000005,2.0999999999999996,1.7999999999999998,5.6,3.5999999999999996
15263384,6.4,6.0,6.8,1.7999999999999998,6.4,0.4,0.6,0.2,0.2,0.2
127131501,0.7,0.0,9.5,0.7,0.7,0.8,0.8,0.7,0.0,0.0
55179319,1.2,0.6,1.7999999999999998,1.7999999999999998,1.2,4.199999999999999,2.8,1.2,1.7999999999999998,1.2
77884778,1.7999999999999998,6.0,6.4,0.6,4.8999999999999995,2.4,2.4,0.2,0.0,0.2
1941454,5.6,1.2,6.4,4.199999999999999,5.6000000000000005,5.6,1.7999999999999998,1.2,2.25,3.5999999999999996
193351308,1.2,6.4,1.7999999999999998,5.6000000000000005,7.2,1.4,1.2,0.6,0.3,1.2
193962900,6.4,5.6,5.6,5.6,6.8,1.7999999999999998,1.7999999999999998,0.6,1.2,1.2
