id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
8126672,3,2,1,3,2,4,2,3,4,3
85546649,2,9,8,1,1,1,2,1,1,1
102975974,8,2,8,4,8,2,1,1,3,2
1284913,2,9,8,1,6,1,1,1,1,1
103989003,1,1,7,1,1,1,1,2,1,2
114170086,8,4,8,8,6,3,2,2,3,2
89653371,4,3,3,7,3,4,7,6,8,7
15263384,8,3,8,1,8,2,1,1,1,1
127131501,0,1,10,1,1,1,0,1,0,0
55179319,3,2,2,2,2,3,4,2,4,2
77884778,4,8,7,2,7,1,5,1,1,1
1941454,8,1,2,3,4,8,4,3,6,5
193351308,2,7,2,7,8,1,3,1,1,1
193962900,8,8,8,8,8,4,1,1,2,4
